"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HXVAUYPQ","journalArticle","2025","Hausken, Kjell; Welburn, Jonathan W.; Zhuang, Jun","A Review of Game Theory and Risk and Reliability Analysis in Infrastructures and Networks","Reliability Engineering & System Safety","","0951-8320","10.1016/j.ress.2025.111123","https://www.sciencedirect.com/science/article/pii/S0951832025003242","Game theory and risk and reliability analysis are reviewed related to multiple targets, infrastructures and networks. Methodologies and terminology are described, including strategic choices, the use of probability theory, and equilibrium and minmax solutions. The review proceeds through defense and attack in reliability systems, and the related concept of system survivability which is the probability that a system continues functioning upon attack. A defender and an attacker allocate resources into preserving and operating versus disrupting or destroying targets (components). Thereafter multiple-target attacker-defender games are reviewed, at multiple levels, and followed by interdependence between targets. That is relevant since an attack on or disruption of one target may impact other targets, which impacts the defender's resource allocation across targets and the attacker's strategy. Interdiction strategies to preserve and disrupt, respectively, the operation of networks are analyzed. For example, society seeks to preserve infrastructure networks, and disrupt flows of illegal drugs and enemy troops. The review highlights how cascading failures influence strategic decision-making, requiring adaptive security mechanisms. Research on electric power grids and transportation networks is examined, demonstrating how attacker-defender interactions impact critical infrastructure resilience. By systematically classifying gametheoretic models, this review identifies key methodological advancements in attacker-defender equilibrium modeling, stochastic risk assessment, and resilience optimization. Future research directions are assessed, emphasizing the need for dynamic reliability modeling, multi-agent frameworks, and empirical validation to enhance real-world applicability. This review serves as a foundation for integrating game theory into risk and reliability analysis, providing actionable insights for researchers and practitioners in infrastructure security.","2025-09-01","2025-10-26 22:34:07","2025-10-26 22:34:07","","111123","","","261","","Reliability Engineering & System Safety","","","","","","","","","","","","","","","","","","","Reliability; Risk analysis; Networks; Game theory; Infrastructure protection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7IJTHG3X","journalArticle","2025","Shi, Guangsi; Deng, Xiaofeng; Luo, Linhao; Xia, Lijuan; Bao, Lei; Ye, Bei; Du, Fei; Pan, Shirui; Li, Yuxiao","LLM-powered explanations: Unraveling recommendations through subgraph reasoning","Knowledge-Based Systems","","0950-7051","10.1016/j.knosys.2025.114307","https://www.sciencedirect.com/science/article/pii/S0950705125013486","Recommendation systems (RecSys) are pivotal in enhancing user experiences across various web applications by analyzing the complicated relationships between users and items. An explainable RecSys is crucial for the product development and subsequent decision-making. Knowledge graphs (KGs) have been widely used to enhance the performance of RecSys. However, KGs are known to be noisy and incomplete, making it hard to provide reliable explanations for recommendation results. We introduce a novel recommender that synergies Large Language Models (LLMs) and KGs to enhance the recommendation and provide interpretable results. We first harness the power of LLMs to augment KG reconstruction, where LLMs analyze and extract information from user reviews to generate new triples. In this way, we can enrich KGs with explainable paths that express user preferences. In addition, we introduce a novel subgraph reasoning module that effectively measures the importance of nodes and discovers reasoning for recommendation. Finally, these reasoning paths are fed into the LLMs to generate interpretable explanations of the recommendation results. Our approach significantly enhances both the effectiveness and interpretability of RecSys, especially in cross-selling scenarios where traditional methods falter. The effectiveness of our approach has been rigorously tested on four open real-world datasets, with our methods demonstrating a superior performance over contemporary state-of-the-art techniques by an average improvement of 12 %. The application of our model in a cross-selling RecSys for a multinational engineering and technology company further underscores its practical utility and potential to redefine recommendation practices through improved accuracy and user trust.","2025-11-04","2025-10-26 22:34:07","2025-10-26 22:34:07","","114307","","","329","","Knowledge-Based Systems","","","","","","","","","","","","","","","","","","","Large language model; Knowledge graph; Explainable recommendation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTPVQM59","journalArticle","2021","Cañas, Héctor; Mula, Josefa; Díaz-Madroñero, Manuel; Campuzano-Bolarín, Francisco","Implementing Industry 4.0 principles","Computers & Industrial Engineering","","0360-8352","10.1016/j.cie.2021.107379","https://www.sciencedirect.com/science/article/pii/S0360835221002837","This article identifies the advances, advantages, limitations, requirements and current methodologies in implementing the strategic Industry 4.0 (I4.0) initiative. It focuses on all research works mainly on production planning. To do so, it proposes a taxonomy of the principles of I4.0 design terms that contemplates the following classification aspects: interconnection/connectivity, decentralised decision making, technical assistance, the human factor, intelligence/awareness, interoperability, information transparency, technology, organisation, conceptual frameworks and production planning. It also presents the models, algorithms, heuristics and metaheuristics of the components used in relation to an I4.0 setting. Finally, a considerable number of reference conceptual frameworks is analysed, which allow the term I4.0 to be defined.","2021-08-01","2025-10-26 22:34:07","2025-10-26 22:34:07","","107379","","","158","","Computers & Industrial Engineering","","","","","","","","","","","","","","","","","","","Industry 4.0; Digital manufacturing; Production planning; Smart factory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HU4DRP4","journalArticle","2021","Fischer-Hübner, Simone; Alcaraz, Cristina; Ferreira, Afonso; Fernandez-Gago, Carmen; Lopez, Javier; Markatos, Evangelos; Islami, Lejla; Akil, Mahdi","Stakeholder perspectives and requirements on cybersecurity in Europe","Journal of Information Security and Applications","","2214-2126","10.1016/j.jisa.2021.102916","https://www.sciencedirect.com/science/article/pii/S2214212621001381","This article presents an overview and analysis of the key cybersecurity problems, challenges and requirements to be addressed in the future, which we derived through 63 interviews with European stakeholders from security-critical sectors including Open Banking, Supply Chain, Privacy-preserving Identity Management, Security Incident Reporting, Maritime Transport, Medical Data Exchange, and Smart Cities. We show that common problems, challenges and requirements across these sectors exist in relation to building trust, implementing privacy and identity management including secure and useable authentication, building resilient systems, standardisation and certification, achieving security and privacy by design, secure and privacy-compliant data and information sharing, and government regulations. Our results also indicate cybersecurity trends and allow to derive directions for future research and innovation activities that will be of high importance for Europe.","2021-09-01","2025-10-26 22:34:07","2025-10-26 22:34:07","","102916","","","61","","Journal of Information Security and Applications","","","","","","","","","","","","","","","","","","","Cybersecurity; Requirements; Research & innovation roadmap; Stakeholder engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S9FHT52R","journalArticle","2021","Kumar, Sunil; Kar, Arpan Kumar; Ilavarasan, P. Vigneswara","Applications of text mining in services management: A systematic literature review","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2021.100008","https://www.sciencedirect.com/science/article/pii/S266709682100001X","The importance of text mining is increasing in services management as the access to big data is increasing across digital platforms enabling such services. This study adopts a systematic literature review on the application of text mining in services management. First, we analyzed the literature on which has used text mining methods like Sentiment Analysis, Topic Modeling, and Natural language Processing (NLP) in reputed business management journals. Further, we applied visualization tools for text mining and the topic association to understand the dominant themes and relationships. The analysis highlighted that social media analysis, market analysis, competitive intelligence are the most dominant themes while other themes like risk management and fake content detection are also explored. Further, based on the analysis, future research agenda in the field of text mining in services management has been indicated.","2021-04-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","100008","","1","1","","International Journal of Information Management Data Insights","","","","","","","","","","","","","","","","","","","Literature review; Social media; Topic modeling; Sentiment analysis; Text mining; Marketing; Services management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZD7YZBN","journalArticle","2022","Yang, Long-Hao; Ren, Tian-Yu; Ye, Fei-Fei; Nicholl, Peter; Wang, Ying-Ming; Lu, Haitian","An ensemble extended belief rule base decision model for imbalanced classification problems","Knowledge-Based Systems","","0950-7051","10.1016/j.knosys.2022.108410","https://www.sciencedirect.com/science/article/pii/S0950705122001654","Class imbalance is a common problem in real-world applications and usually poses a major challenge to artificial intelligent (AI)-based decision models. The present work introduces a novel ensemble decision model which utilizes an explainable and fast-growing rule-based system, called extended belief rule base (EBRB) decision model, to alleviate the impact of class imbalance, where the proposed ensemble EBRB model includes two core components: a diversity-based base EBRB construction scheme and a consistency-based ensemble EBRB inference scheme. Specifically, for the purpose of enhancing diversity in the construction scheme, various kinds of oversampling techniques are applied to construct diverse base EBRBs firstly, followed by the calculation of attribute weights based on information gain. As for the inference scheme, the proposed ensemble EBRB model aims to produce inferential outputs not only integrating the rules activated from all base EBRBs, but also taking into consideration the consistency of the activated rules. In experimental study, twenty-six imbalanced classification datasets are used to demonstrate the effectiveness of the proposed ensemble EBRB decision model. Results demonstrate that the proposed model outperforms conventional EBRB systems and other typical imbalanced classifiers.","2022-04-22","2025-10-26 22:34:47","2025-10-26 22:34:47","","108410","","","242","","Knowledge-Based Systems","","","","","","","","","","","","","","","","","","","Oversampling; Imbalanced classification; Belief rule base; Diversity; Inconsistency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUG3JBP2","journalArticle","2021","Ng, Dennis; Kauffman, Robert J.; Griffin, Paul; Hedman, Jonas","Can we classify cashless payment solution implementations at the country level?","Electronic Commerce Research and Applications","","1567-4223","10.1016/j.elerap.2020.101018","https://www.sciencedirect.com/science/article/pii/S1567422320300958","This research commentary proposes a 3-D implementation classification framework to assist service providers and business leaders in understanding the kinds of contexts in which more or less successful cashless payment solutions are observed at point-of-sale (PoS) settings. Three constructs characterize the framework: the digitalization of the local implementation environment; the relative novelty of a given payment technology solution in a country at a specific point in time; and the development status of the national infrastructure. The framework is motivated by a need to support cross-country research in this domain. We analyze eight country mini-cases based on an eight-facet (2 × 2 × 2) classification. A key insight is the distinction between local and national environments for solution implementations, and that there are no objective “low-tech” or “high-tech” payment solutions, but only those that must be calibrated by a country’s experience at the national or local implementation environment levels. Our analysis also revealed that implementing cashless payment solutions is complex, with each country and local context having its own set of challenges. Our proposed framework is a basis for policy-makers and payment service providers to developing insights related to the challenges of cashless payment solution implementation. Developing countries sometimes are able to leapfrog their legacy infrastructures by using mobile payment solutions, while developed countries need to appreciate the importance of barriers to implementation success, such as costs, settlement delays, and the habitual use of cash. We further note why business leaders should consider their approaches to payment solutions in view of the different degrees of local digitalization and national infrastructure development to support tech innovations in the digital economy.","2021-03-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","101018","","","46","","Electronic Commerce Research and Applications","","","","","","","","","","","","","","","","","","","Classification; Cashless payments; Country facets; Developing and developed countries; Implementation environment digitalization; Mini-case assessment; National infrastructure development; Payment technology solutions; Point-of-sale (PoS); Technology solution novelty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F9ZJ2RM3","journalArticle","2023","Viet, N.V.; Zaki, W.","Artificial neural network model of the mechanical behaviour of shape memory alloy Schwartz primitive lattice architectures","Mechanics of Materials","","0167-6636","10.1016/j.mechmat.2023.104680","https://www.sciencedirect.com/science/article/pii/S0167663623001266","This work proposes a novel artificial neural network (ANN)-based framework to explore the mechanical behaviour of shape memory alloy (SMA) Schwartz primitive triply periodic minimal surfaces (TPMSs) architectures where a loop with multiple conditions (LMCs) is introduced into the framework to improve its accuracy. Remarkably, it is found that the introduced ANN-based framework comprehends extremely well the example data and then provides a highly accurate prediction for the topology-driven mechanical behaviour of the SMA TPMS lattice architectures, which do not belong to the example. Indeed, the mechanical responses obtained from ANN-based approach excellently agree with that from numerical homogenization, with the maximum percent difference below 2.7% attained when the TPMS is subjected to tension or shear during the loading and unloading processes. More interestingly, the ANN-based approach can perform well with the increment of relative density or temperature 1000 times smaller than that in the homogenization, only requiring a little simulation time or thousands of times faster than that in the homogenization at the same computer setup. Hence, the mechanical behaviour of SMA TPMSs can be accurately characterized by the proposed framework at almost any value of the relative density or the temperature after the training. Subsequently, the ANN-based framework is used to map two-dimensionally the impact of varying relative density, temperature, and deformation on the effective hardness and superelasticity of the SMA TPMS architectures. The results show that the superelasticity of SMA TPMS scaffolds increases with decreased temperature and relative density and with increased deformation, in a nonlinear pattern. This work lays the foundation for further research on using ANN to explore the mechanical response and advanced applications of the complex SMA-based structures, such as smart composite systems, helical springs, and metamaterials at considerably reduced computational and financial costs.","2023-08-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","104680","","","183","","Mechanics of Materials","","","","","","","","","","","","","","","","","","","Artificial neural network; Homogenization; Periodic boundary condition; Shape memory alloy; Superelasticity; Triply periodic minimal surfaces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CV4C27UL","journalArticle","2025","Suzuki, Masahiro; Ishikawa, Yasushi; Teraguchi, Masayuki; Sakaji, Hiroki","Sentiment works in small-cap stocks: Japanese stock’s sentiment with language models","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2024.100318","https://www.sciencedirect.com/science/article/pii/S2667096824001071","We calculate sentiment from the Japanese Company Handbook, which contains a compact overview of Japanese companies’ business situation and financial data, using multiple methods, including large language models. Language models such as BERT and ChatGPT are advancing the application of natural language processing (NLP) to financial fields. We construct multiple sentiment calculation methods using sentiment dictionaries, models trained on existing sentiment datasets, ChatGPT, and GPT-4. Our analysis shows that stocks with higher sentiment scores tend to have higher excess returns, while those with lower scores tend to have lower excess returns. This feature is enhanced particularly in small-cap stocks. Comparisons between the models showed higher returns at high sentiment for the model trained with the existing sentiment dataset and lower returns at low sentiment for ChatGPT. The DeBERTaV2 model trained on Economy Watchers Survey data performed best in terms of returns at the highest sentiment quantile.","2025-06-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","100318","","1","5","","International Journal of Information Management Data Insights","","","","","","","","","","","","","","","","","","","Sentiment analysis; Large language model; Financial market; Financial text mining","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCQW55W2","journalArticle","2025","Wang, Long-hui; Dai, Qi; Du, Tony; Chen, Li-fang","Novel resampling algorithms with maximal cliques for class-imbalance problems","Computers & Industrial Engineering","","0360-8352","10.1016/j.cie.2024.110754","https://www.sciencedirect.com/science/article/pii/S0360835224008763","The imbalance issue significantly deteriorates the performance of classifiers. While researchers proposed resampling methods to address this problem, it often struggles with class overlap and small disjuncts, and focuses only on one-way relationships among instances. Most of these techniques emphasize neighbor relationships between pairs of instances while ignoring the global relationships within the dataset. To address this, we represented instances as nodes in a graph, with edges based on neighbor relationships. We constructed a neighbor graph of the dataset and identify its maximal clique. Using this concept, we proposed two resampling techniques: the Maximal Clique-based Oversampling (MCSO) and Undersampling (MCSU) methods. MCSO employs the maximal clique method to tackle the small disjunct problem, while MCSU addresses overlapping issues from a global perspective. We tested these methods using three base classifiers-CART, RF, and GBDT-on 35 public datasets. Our results showed that MCSO and MCSU outperform state-of-the-art methods in terms of AUC and G-mean. Additionally, the Friedman test and Nemenyi post-hoc test showed that our MCSO and MCSU are significantly better than other algorithms, demonstrating their superior performance.","2025-01-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","110754","","","199","","Computers & Industrial Engineering","","","","","","","","","","","","","","","","","","","Class imbalance; Class overlap; Maximal clique; Resampling; Small disjunct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRHUHSRT","journalArticle","2023","Lazzarini, Riccardo; Tianfield, Huaglory; Charissis, Vassilis","A stacking ensemble of deep learning models for IoT intrusion detection","Knowledge-Based Systems","","0950-7051","10.1016/j.knosys.2023.110941","https://www.sciencedirect.com/science/article/pii/S0950705123006913","The number of Internet of Things (IoT) devices has increased considerably in the past few years, which resulted in an exponential growth of cyber attacks on IoT infrastructure. As a consequence, the prompt detection of attacks in IoT environments through the use of Intrusion Detection Systems (IDS) has become essential. This article proposes a novel approach to intrusion detection in IoT based on a stacking ensemble of deep learning (DL) models. This approach is named Deep Integrated Stacking for the IoT (DIS-IoT) and it combines four different DL models into a fully connected DL layer, creating a standalone ensemble model. DIS-IoT is evaluated on three open-source datasets, namely ToN_IoT, CICIDS2017 and SWaT, in binary and multi-class classification and compared results with other standard DL methods. Experiments demonstrate that DIS-IoT is capable of a high-level accuracy with a very low False Positive rate (FPR) in all datasets. Results were also compared against other state-of-the-art works available in the literature, which used similar methods on the same ToN_IoT dataset. DIS-IoT achieves comparable performance with others in binary classification and outperforms them in multi-class classification.","2023-11-04","2025-10-26 22:34:47","2025-10-26 22:34:47","","110941","","","279","","Knowledge-Based Systems","","","","","","","","","","","","","","","","","","","Deep learning; Stacking; Ensemble learning; Internet of things; Intrusion detection systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UI5IH66L","journalArticle","2024","Sang, Xiaoshuang; Zou, Yang; Li, Feng; He, Ranran","Diverse representation-guided graph learning for multi-view metric clustering","Journal of King Saud University - Computer and Information Sciences","","1319-1578","10.1016/j.jksuci.2024.102129","https://www.sciencedirect.com/science/article/pii/S1319157824002180","Multi-view graph clustering has garnered tremendous interest for its capability to effectively segregate data by harnessing information from multiple graphs representing distinct views. Despite the advances, conventional methods commonly construct similarity graphs straightway from raw features, leading to suboptimal outcomes due to noise or outliers. To address this, latent representation-based graph clustering has emerged. However, it often hypothesizes that multiple views share a fixed-dimensional coefficient matrix, potentially resulting in useful information loss and limited representation capabilities. Additionally, many methods exploit Euclidean distance as a similarity metric, which may inaccurately measure linear relationships between samples. To tackle these challenges, we develop a novel diverse representation-guided graph learning for multi-view metric clustering (DRGMMC). Concretely, raw sample matrix from each view is first projected into diverse latent spaces to capture comprehensive knowledge. Subsequently, a popular metric is leveraged to adaptively learn similarity graphs with linearity-aware based on attained coefficient matrices. Furthermore, a self-weighted fusion strategy and Laplacian rank constraint are introduced to output clustering results directly. Consequently, our model merges diverse representation learning, metric learning, consensus graph learning, and data clustering into a joint model, reinforcing each other for holistic optimization. Substantial experimental findings substantiate that DRGMMC outperforms most advanced graph clustering techniques.","2024-09-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","102129","","7","36","","Journal of King Saud University - Computer and Information Sciences","","","","","","","","","","","","","","","","","","","Consensus graph learning; Diverse representation learning; Laplacian rank constraint; Linearity-aware metric learning; Multi-view clustering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SEF8HH8T","journalArticle","2021","Jiang, He; Luo, Shihua; Dong, Yao","Simultaneous feature selection and clustering based on square root optimization","European Journal of Operational Research","","0377-2217","10.1016/j.ejor.2020.06.045","https://www.sciencedirect.com/science/article/pii/S0377221720306068","The fused least absolute shrinkage and selection operator (LASSO) simultaneously pursuing the joint sparsity of coefficients and their successive differences has attracted significant attention for analytics purposes. Although it is extensively used, especially when the number of features exceeds the sample size, tuning the regularization parameters, which depends on noise level σ, is a challenging task since σ is difficult to estimate accurately. To tackle this problem, in this paper, we propose and study square root fused LASSO, which combines the square root loss function and joint penalty functions. In theory, we show that the proposed method can achieve the same error rate as that of fused LASSO by proving its estimation and prediction error bounds. In addition, the error rate of square root fused LASSO is lower than those of LASSO and square root LASSO via simultaneous feature selection and clustering. The choices of the regularization parameters are also shown to be free of σ. In terms of computation, this work develops a novel algorithm based on the alternating direction method of multipliers algorithm with theoretical guarantee of its convergence. Experiments on simulation and real-world datasets demonstrate the superiority of square root fused LASSO over fused LASSO and other state-of-the-art feature selection methods.","2021-02-16","2025-10-26 22:34:47","2025-10-26 22:34:47","","214-231","","1","289","","European Journal of Operational Research","","","","","","","","","","","","","","","","","","","Feature selection; Analytics; Clustering; Alternating direction method of multipliers; Square root fused LASSO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BEKDXJJU","journalArticle","2023","Yang, Jiancheng; Li, Hongwei Bran; Wei, Donglai","The impact of ChatGPT and LLMs on medical imaging stakeholders: Perspectives and use cases","Meta-Radiology","","2950-1628","10.1016/j.metrad.2023.100007","https://www.sciencedirect.com/science/article/pii/S2950162823000073","This study investigates the transformative potential of Large Language Models (LLMs), such as OpenAI ChatGPT, in medical imaging. With the aid of public data, these models, which possess remarkable language understanding and generation capabilities, are augmenting the interpretive skills of radiologists, enhancing patient-physician communication, and streamlining clinical workflows. The paper introduces an analytic framework for presenting the complex interactions between LLMs and the broader ecosystem of medical imaging stakeholders, including businesses, insurance entities, governments, research institutions, and hospitals (nicknamed BIGR-H). Through detailed analyses, illustrative use cases, and discussions on the broader implications and future directions, this perspective seeks to raise discussion in strategic planning and decision-making in the era of AI-enabled healthcare.","2023-06-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","100007","","1","1","","Meta-Radiology","","","","","","","","","","","","","","","","","","","ChatGPT; LLM; Foundation models; Medical imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5TWWFZ27","journalArticle","2025","Shuaib, Sherif Eneye; Riyapan, Pakwan; Muangprathub, Jirapond","Formal concept views for explainable boosting: A lattice-theoretic framework for Extreme Gradient Boosting and Gradient Boosting Models","Intelligent Systems with Applications","","2667-3053","10.1016/j.iswa.2025.200569","https://www.sciencedirect.com/science/article/pii/S266730532500095X","Tree-based ensemble methods, such as Extreme Gradient Boosting (XGBoost) and Gradient Boosting models (GBM), are widely used for supervised learning due to their strong predictive capabilities. However, their complex architectures often hinder interpretability. This paper extends a lattice-theoretic framework originally developed for Random Forests to boosting algorithms, enabling a structured analysis of their internal logic via formal concept analysis (FCA). We formally adapt four conceptual views: leaf, tree, tree predicate, and interordinal predicate to account for the sequential learning and optimization processes unique to boosting. Using the binary-class version of the car evaluation dataset from the OpenML CC18 benchmark suite, we conduct a systematic parameter study to examine how hyperparameters, such as tree depth and the number of trees, affect both model performance and conceptual complexity. Random Forest results from prior literature are used as a comparative baseline. The results show that XGBoost yields the highest test accuracy, while GBM demonstrates greater stability in generalization error. Conceptually, boosting methods generate more compact and interpretable leaf views but preserve rich structural information in higher-level views. In contrast, Random Forests tend to produce denser and more redundant concept lattices. These trade-offs highlight how boosting methods, when interpreted through FCA, can strike a balance between performance and transparency. Overall, this work contributes to explainable AI by demonstrating how lattice-based conceptual views can be systematically extended to complex boosting models, offering interpretable insights without sacrificing predictive power.","2025-09-01","2025-10-26 22:34:47","2025-10-26 22:34:47","","200569","","","27","","Intelligent Systems with Applications","","","","","","","","","","","","","","","","","","","Gradient Boosting; Interpretability; Extreme Gradient Boosting; Concept lattices; Formal concept analysis; Tree-based models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y3CB289Q","journalArticle","2024","Liao, Peng; Liu, Chaoge; Yin, Jie; Wang, Zhi; Cui, Xiang","NFT Security Matrix: Towards Modeling NFT Ecosystem Threat","CMES - Computer Modeling in Engineering and Sciences","","1526-1492","10.32604/cmes.2024.043855","https://www.sciencedirect.com/science/article/pii/S1526149224001206","Digital assets have boomed over the past few years with the emergence of Non-fungible Tokens (NFTs). To be specific, the total trading volume of digital assets reached an astounding $55.5 billion in 2022. Nevertheless, numerous security concerns have been raised by the rapid expansion of the NFT ecosystem. NFT holders are exposed to a plethora of scams and traps, putting their digital assets at risk of being lost. However, academic research on NFT security is scarce, and the security issues have aroused rare attention. In this study, the NFT ecological process is comprehensively explored. This process falls into five different stages encompassing the entire lifecycle of NFTs. Subsequently, the security issues regarding the respective stage are elaborated and analyzed in depth. A matrix model is proposed as a novel contribution to the categorization of NFT security issues. Diverse data are collected from social networks, the Ethereum blockchain, and NFT markets to substantiate our claims regarding the severity of security concerns in the NFT ecosystem. From this comprehensive dataset, nine key NFT security issues are identified from the matrix model and then subjected to qualitative and quantitative analysis. This study aims to shed light on the severity of NFT ecosystem security issues. The findings stress the need for increased attention and proactive measures to safeguard the NFT ecosystem.","2024-03-11","2025-10-26 22:34:48","2025-10-26 22:34:48","","3255-3285","","3","139","","CMES - Computer Modeling in Engineering and Sciences","","","","","","","","","","","","","","","","","","","cyber security; blockchain; Non-fungible token","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5N9BKXGN","journalArticle","2024","Jamotton, Charlotte; Hainaut, Donatien","Variational AutoEncoder for synthetic insurance data","Intelligent Systems with Applications","","2667-3053","10.1016/j.iswa.2024.200455","https://www.sciencedirect.com/science/article/pii/S2667305324001297","This article explores the application of Variational AutoEncoders (VAEs) to insurance data. Previous research has demonstrated the successful implementation of generative models, especially VAEs, across various domains, such as image recognition, text classification, and recommender systems. However, their application to insurance data, particularly to heterogeneous insurance portfolios with mixed continuous and discrete attributes, remains unexplored. This study introduces novel insights into utilising VAEs for unsupervised learning tasks in actuarial science, including dimension reduction and synthetic data generation. We propose a VAE model with a quantile transformation for continuous (latent) variables, a reconstruction loss that combines categorical cross-entropy and mean squared error, and a KL divergence-based regularisation term. Our VAE model’s architecture circumvents the need to pre-train and fine-tune a neural network to encode categorical variables into n-dimensional representative vectors within a continuous vector space of dimension Rn. We assess our VAE’s ability to reconstruct complex insurance data and generate synthetic insurance policies using a motor portfolio. Our experimental results and analysis highlight the potential of VAEs in addressing challenges related to data availability in the insurance industry.","2024-12-01","2025-10-26 22:34:48","2025-10-26 22:34:48","","200455","","","24","","Intelligent Systems with Applications","","","","","","","","","","","","","","","","","","","Autoencoder; Synthetic data generation; Dimension reduction; Heterogeneous insurance data; Variational inference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EKXNKXGP","journalArticle","2024","Yao, Dongchi; García de Soto, Borja","Enhancing cyber risk identification in the construction industry using language models","Automation in Construction","","0926-5805","10.1016/j.autcon.2024.105565","https://www.sciencedirect.com/science/article/pii/S0926580524003017","Modern construction projects are vulnerable to cyber-attacks due to insufficient attention to cybersecurity. Cyber risks in construction projects are not fully recognized, and the relevant literature is limited. To address this gap, the capabilities of a language model were leveraged to analyze extensive text, tailored to identify cyber risks. The model was trained using a curated corpus related to construction cybersecurity, enhanced by Supervised Fine-Tuning and Reinforcement Learning from Human Feedback techniques. The findings demonstrate advancements in the model's ability to understand cybersecurity and generate responses to cybersecurity questions. Using this model, a prioritized checklist of cyber risks across project phases was developed, establishing a new industry benchmark. This checklist can be utilized by various groups, including project managers and risk analysts. The model allows for updates with new data, ensuring the checklist remains current. The upgraded model holds significant promise for industry-wide applications, serving as an intelligent cybersecurity consultant.","2024-09-01","2025-10-26 22:34:48","2025-10-26 22:34:48","","105565","","","165","","Automation in Construction","","","","","","","","","","","","","","","","","","","Cybersecurity; Deep learning; Language model; Construction industry; Risk identification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
