"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZFCWNZQQ","journalArticle","2025","Chen, Yisong; Zhao, Chuqing; Xu, Yixin; Nie, Chuanhao; Zhang, Yixin","Deep Learning in Financial Fraud Detection: Innovations, Challenges, and Applications","Data Science and Management","","2666-7649","10.1016/j.dsm.2025.08.002","https://www.sciencedirect.com/science/article/pii/S2666764925000372","This study presents a systematic review of 108 peer-reviewed publications (2019–2024) on the application of deep learning (DL) to financial fraud detection. It examines advances in model architectures, such as Convolutional Neural Networks (CNNs), Long Short-Term Memory (LSTM) networks, transformers, and ensemble methods—across domains including credit cards, insurance, and financial reporting. This review identifies key challenges in data imbalance, automation, explainability, and compliance with data privacy regulations. As a key contribution, this study introduces the Deep Learning–Sector–Governance (DLSG) framework, a novel synthesis that aligns DL methods with sector-specific constraints and regulatory requirements to guide the development of scalable and compliant fraud detection systems. By integrating methodological trends, regulatory shifts, and domain needs, this review offers practical guidance for researchers, industry practitioners, and policymakers working to strengthen fraud mitigation strategies in increasingly complex financial ecosystems.","2025-08-20","2025-10-26 22:31:02","2025-10-26 22:31:02","","","","","","","Data Science and Management","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/LPQ7J592/Chen et al. - 2025 - Deep Learning in Financial Fraud Detection Innovations, Challenges, and Applications.pdf","","Machine Learning; Deep Learning; Financial Fraud; Imbalanced Datasets; Privacy and Compliance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKJZTL3W","journalArticle","2024","Huang, Huajie; Liu, Bo; Xue, Xiaoyu; Cao, Jiuxin; Chen, Xinyi","Imbalanced credit card fraud detection data: A solution based on hybrid neural network and clustering-based undersampling technique","Applied Soft Computing","","1568-4946","10.1016/j.asoc.2024.111368","https://www.sciencedirect.com/science/article/pii/S156849462400142X","With the economy rapid development, the credit card business enjoys sustained growth, which leads to the frauds happen frequently. Recent years, the intelligence technology has been applied in fraud detection, but they still leave huge potential to improve reliability. Most of the existing researches designed the model only related to transaction information; however, the user’s background information and economy status may be helpful to find abnormal behavior. In view of this, we extract valuable features about individual and transaction information, which can reflect personal background and economic status. Meanwhile, in order to solve the problem of fraud detection and imbalanced class, we innovatively construct a fraud detect framework by learning user features and transaction features, which uses a hybrid neural network with a clustering-based undersampling technique on identity and transaction features (HNN-CUHIT). To test the performance of the HNN-CUHIT in credit card fraud detection, we use a real dataset from a city bank during SARS-CoV2 in 2020 to conduct the experiments. In the imbalanced class problem, the experimental result indicates that the ratio of the number of the normal and fraud classes is 1:1 and then the model performance is optimal, while the F1-score is 0.0572 in HNN-CUHIT and is 0.0454 in CNN by ROS. In the fraud detection experiment, the F1-score is 0.0416 in HNN-CUHIT, getting the best performance, while it is 0.0360, 0.0284 and 0.0396 respectively in LR, RF and CNN. According to experimental results, the HNN-CUHIT performs better than other machine learning models in imbalanced class solutions and fraud detection. Our work provides a new approach to detect credit card fraud in the finance field.","2024-03-01","2025-10-26 22:31:02","2025-10-26 22:31:02","","111368","","","154","","Applied Soft Computing","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/S2EGHEQC/Huang et al. - 2024 - Imbalanced credit card fraud detection data A solution based on hybrid neural network and clusterin.pdf","","Credit Card Fraud Detection; Clustering-based Undersampling; Imbalanced Class Problem; User Feature","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGE929RP","journalArticle","2025","Akouhar, Mohamed; Ouhssini, Mohamed; El Fatini, Mohamed; Abarda, Abdallah; Agherrabi, Elhafed","Dynamic oversampling-driven Kolmogorov–Arnold networks for credit card fraud detection: An ensemble approach to robust financial security","Egyptian Informatics Journal","","1110-8665","10.1016/j.eij.2025.100712","https://www.sciencedirect.com/science/article/pii/S1110866525001057","Credit card fraud detection remains a persistent challenge in digital finance due to severe class imbalance, evolving fraud tactics, and the need for real-time analysis. Traditional detection systems often rely on static oversampling techniques and fixed feature sets, which limit their adaptability and robustness. This paper addresses these gaps by proposing a novel deep learning framework that combines Kolmogorov–Arnold Networks (KAN) with dynamic oversampling and ensemble feature selection. The dynamic oversampling strategy leverages both SMOTE and Generative Adversarial Networks (GANs) with variable sampling rates, reducing overfitting and enhancing generalization. Meanwhile, an ensemble feature selection mechanism integrates multiple metaheuristic algorithms to identify the most relevant features for fraud detection. The proposed approach, evaluated on three benchmark datasets, demonstrates strong improvements in adaptability over conventional deep learning models. This work offers a scalable, data-efficient solution for real-world fraud detection, improving resilience to data imbalance and evolving fraud patterns.","2025-09-01","2025-10-26 22:31:02","2025-10-26 22:31:02","","100712","","","31","","Egyptian Informatics Journal","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/8YX3RCE8/Akouhar et al. - 2025 - Dynamic oversampling-driven Kolmogorov–Arnold networks for credit card fraud detection An ensemble.pdf","","Credit card fraud detection; Generative adversarial networks; Dynamic oversampling; Ensemble feature selection; Imbalanced learning; Kolmogorov–Arnold networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BN9YW9CV","journalArticle","2024","Wu, Bin; Chao, Kuo-Ming; Li, Yinsheng","Heterogeneous graph neural networks for fraud detection and explanation in supply chain finance","Information Systems","","0306-4379","10.1016/j.is.2023.102335","https://www.sciencedirect.com/science/article/pii/S0306437923001710","It is a critical mission for financial service providers to discover fraudulent borrowers in a supply chain. The borrowers’ transactions in an ongoing business are inspected to support the providers’ decision on whether to lend the money. Considering multiple participants in a supply chain business, the borrowers may use sophisticated tricks to cheat, making fraud detection challenging. In this work, we propose a multitask learning framework, MultiFraud, for complex fraud detection with reasonable explanation. The heterogeneous information from multi-view around the entities is leveraged in the detection framework based on heterogeneous graph neural networks. MultiFraud enables multiple domains to share embeddings and enhance modeling capabilities for fraud detection. The developed explainer provides comprehensive explanations across multiple graphs. Experimental results on five datasets demonstrate the framework’s effectiveness in fraud detection and explanation across domains.","2024-03-01","2025-10-26 22:31:02","2025-10-26 22:31:02","","102335","","","121","","Information Systems","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/N8E9XWWD/Wu et al. - 2024 - Heterogeneous graph neural networks for fraud detection and explanation in supply chain finance.pdf","","Fraud detection; Graph neural network; Graph explainability; Heterogeneous graph; Multitask learning; Supply chain finance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIESIMSA","journalArticle","2023","Cherif, Asma; Badhib, Arwa; Ammar, Heyfa; Alshehri, Suhair; Kalkatawi, Manal; Imine, Abdessamad","Credit card fraud detection in the era of disruptive technologies: A systematic review","Journal of King Saud University - Computer and Information Sciences","","1319-1578","10.1016/j.jksuci.2022.11.008","https://www.sciencedirect.com/science/article/pii/S1319157822004062","Credit card fraud is becoming a serious and growing problem as a result of the emergence of innovative technologies and communication methods, such as contactless payment. In this article, we present an in-depth review of cutting-edge research on detecting and predicting fraudulent credit card transactions conducted from 2015 to 2021 inclusive. The selection of 40 relevant articles is reviewed and categorized according to the topics covered (class imbalance problem, feature engineering, etc.) and the machine learning technology used (modelling traditional and deep learning). Our study shows a limited investigation to date into deep learning, revealing that more research is required to address the challenges associated with detecting credit card fraud through the use of new technologies such as big data analytics, large-scale machine learning and cloud computing. Raising current research issues and highlighting future research directions, our study provides a useful source to guide academic and industrial researchers in evaluating financial fraud detection systems and designing robust solutions.","2023-01-01","2025-10-26 22:31:03","2025-10-26 22:31:03","","145-174","","1","35","","Journal of King Saud University - Computer and Information Sciences","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/P72P4W3P/Cherif et al. - 2023 - Credit card fraud detection in the era of disruptive technologies A systematic review.pdf","","Deep learning; Machine learning; Credit card fraud detection; Class imbalance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7PQ9S698","journalArticle","2022","Femila Roseline, J; Naidu, GBSR; Samuthira Pandi, V.; Alamelu alias Rajasree, S; Mageswari, Dr.N.","Autonomous credit card fraud detection using machine learning approach","Computers and Electrical Engineering","","0045-7906","10.1016/j.compeleceng.2022.108132","https://www.sciencedirect.com/science/article/pii/S0045790622003822","Credit card fraud has risen in vulnerable effects in recent years as more people use credit cards to pay for products. This is owing to advancements in technology and growths in internet transactions, both of which have resulted in massive financial losses due to fraud. To reduce such losses, an effective fraud detection system must be designed and implemented. Machine learning approaches used to detect credit card fraud automatically and do not take into account deception process or behavioral problem, which might lead to alerts. The goal of this study is to figure out how to spot credit card fraud. To detect the occurrence of fraud, a Long Short-Term Memory-Recurrent Neural Network (LSTM-RNN) is proposed. In addition, an attention mechanism has been included to increase performance even more. In instances like fraud detection, where the information sequence is made up of vectors with complicated interrelated properties, models with this structure have proven to be particularly efficient. LSTM-RNN is compared to other classifiers such as Naive Bayes, Support Vector Machine (SVM), and Artificial Neural Network (ANN). Experiments reveal that our proposed model produces powerful results and has a high level of accuracy.","2022-09-01","2025-10-26 22:31:03","2026-03-21 12:41:07","","108132","","","102","","Computers and Electrical Engineering","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/4C44PP8V/Femila Roseline et al. - 2022 - Autonomous credit card fraud detection using machine learning approach☆.pdf","","Machine learning; Fraud; Artificial neural network; Credit card; Long short-term memory-recurrent neural network; Naive Bayes; Support vector machine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2C9WDNUM","journalArticle","2025","Lee, Junhak; Jung, Dayeon; Moon, Jihoon; Rho, Seungmin","Advanced R-GAN: Generating anomaly data for improved detection in imbalanced datasets using regularized generative adversarial networks","Alexandria Engineering Journal","","1110-0168","10.1016/j.aej.2024.10.084","https://www.sciencedirect.com/science/article/pii/S1110016824012523","The high prevalence of fraud in contemporary financial transactions necessitates advanced anomaly detection systems to address the significant imbalance between legitimate and anomalous transactions in real-time datasets. To address this issue, our study introduces a novel approach, the regularized generative adversarial network (R-GAN). Diverging from conventional resampling techniques and typical generative adversarial network (GAN) architectures, R-GAN incorporates spectral normalization for the STGAN (short for spectral normalization for GAN) generator framework, which enhances it with a similarity measure loss to improve the authenticity of the generated data. The discriminator is meticulously designed, leveraging the CELU (short for continuously differentiable exponential linear unit) activation for optimal feature extraction, ensuring diverse and representative sample generation. To ensure fairness and validate the effectiveness of our data generation process, we used PyCaret's automated machine learning framework to rigorously test different machine learning models, ultimately identifying the light gradient boosting machine as the most effective. To add transparency to our system, we applied Shapley additive explanations (SHAP), providing clear insights into the decisions made by our explainable artificial intelligence-driven model. This approach ensures high-fidelity anomaly detection in real-time environments and continuously refines through SHAP insights, significantly addressing imbalanced datasets across various applications.","2025-01-01","2025-10-26 22:31:57","2025-10-26 22:31:57","","491-510","","","111","","Alexandria Engineering Journal","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/FMYBNP6R/Lee et al. - 2025 - Advanced R-GAN Generating anomaly data for improved detection in imbalanced datasets using regulari.pdf","","Anomaly detection; Machine learning; Explainable artificial intelligence (XAI); Imbalanced data; Generative adversarial network (GAN)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLRVEDJZ","journalArticle","2025","Zhang, Yushan; Fu, Saiji","Multi-view Machine Learning for Predicting Future Audit Opinions: Integrating Financial Indicators and Textual Disclosures","The 12th International Conference on Information Technology and Quantitative Management (ITQM 2025)","","1877-0509","10.1016/j.procs.2025.08.124","https://www.sciencedirect.com/science/article/pii/S1877050925024354","This paper proposes a multi-view machine learning framework for predicting audit opinions by integrating structured financial metrics and numerically extracted semantic indicators from annual disclosures. Both views are derived from the authoritative CN-RDS platform, with the first capturing traditional quantitative indicators and the second comprising linguistic features computed from audit-related texts. A unified dataset is constructed to align these complementary modalities, enabling a holistic representation of corporate reporting. To effectively fuse heterogeneous information, we design a Multi-View Neural Network (MVNN) with view-specific encoders and an element-wise max-pooling fusion mechanism to capture cross-view dependencies. Besides, we incorporate the focal loss to handle the class imbalance issue. Empirical evaluations demonstrate that the proposed model consistently outperforms single-view baselines. Our findings highlight that integrating multiple data views can significantly improve the performance of audit opinion prediction and provide actionable guidance for more informed and data-driven assurance decisions.","2025-01-01","2025-10-26 22:31:57","2025-10-26 22:31:57","","1004-1011","","","266","","Procedia Computer Science","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/4KE3E9UQ/Zhang and Fu - 2025 - Multi-view Machine Learning for Predicting Future Audit Opinions Integrating Financial Indicators a.pdf","","Class Imbalance; Audit Opinion Prediction; Financial Indicators; Multi-view Learning; Textual Disclosures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SI9HTJN6","journalArticle","2023","Wang, Lei; Cheng, Hao; Zheng, Zibin; Yang, Aijun; Xu, Ming","Temporal transaction information-aware Ponzi scheme detection for ethereum smart contracts","Engineering Applications of Artificial Intelligence","","0952-1976","10.1016/j.engappai.2023.107022","https://www.sciencedirect.com/science/article/pii/S095219762301206X","In recent years, the frenetic advances of blockchain techniques have promoted the large-scale application of cryptocurrency and attracted significant attention in the mushrooming applications of decentralized finance (DeFi). To guarantee the health of a DeFi ecosystem, it is critical to reduce the transaction risks in a DeFi system. In particular, as a representative DeFi ecosystem platform, Ethereum’s transaction process is mainly carried out with the help of smart contracts. Due to (pseudo)anonymity, the transaction process of Ethereum users is challenged by severe fraud threats. Ponzi scheme is the typical one. Previous studies have used machine learning methods to build Ponzi scheme detection models based on learning from the identified static smart contract samples feature data. However, in the early stage of smart contract deployment, the Ponzi scheme is difficult to detect. With the progress of transactions, Ponzi scheme will gradually show its characteristics. The existing methods are still falling short in capturing the temporal features of smart contracts for detecting Ponzi schemes in the big data environment. The recognition rate of the current approaches needs to be further improved. In this paper, we propose TTPS, a Long Short-Term Memory (LSTM) Ponzi scheme detection method considering time series transaction information of smart contracts. TTPS considers both temporal account features and code features of smart contracts. Adaptive synthetic sampling (ADASYN) is employed to effectively extend the feature data of minority class Ponzi scheme small samples. LSTM is utilized to learn from the temporal feature data of Ponzi scheme samples for TTPS model training. Experimental results verify and demonstrate the effectiveness and efficiency of TTPS.","2023-11-01","2025-10-26 22:32:41","2025-10-26 22:32:41","","107022","","","126","","Engineering Applications of Artificial Intelligence","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/F6C28QDH/Wang et al. - 2023 - Temporal transaction information-aware Ponzi scheme detection for ethereum smart contracts.pdf","","Detection; Adaptive synthetic sampling; Ponzi scheme; Smart contract; Temporal transaction features","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNEU4ZXE","journalArticle","2025","Zhang, Xuanrui","Optimization and Implementation of Time Series Dimensionality Reduction Anti-fraud Model Integrating PCA and LSTM under the Federated Learning Framework","The 5th International Conference on Multi-modal Information Analytics (MMIA)","","1877-0509","10.1016/j.procs.2025.05.134","https://www.sciencedirect.com/science/article/pii/S1877050925019817","For the problem of fraud detection in financial transaction systems, traditional anomaly detection methods based on time series often face challenges such as high computational overhead, inefficient feature extraction, and privacy and security risks when data distribution is highly heterogeneous. To this end, this paper integrates principal component analysis (PCA) and long short-term memory (LSTM) under the framework of Federated Learning (FL) to construct an efficient time series dimensionality reduction anti-fraud model to optimize fraud detection performance and protect data privacy. First, the distributed training of the federated learning framework is adopted to enable different data sources to perform feature extraction and model training locally, thereby achieving data sharing under the premise of protecting privacy. Then, PCA is used to extract the main feature components to improve the effectiveness of data representation. Subsequently, the LSTM model was introduced to perform deep learning on the features after dimensionality reduction to improve the ability to identify abnormal trading patterns. Finally, the Federated Averaging (FedAvg) algorithm is used to aggregate the updates of each local model to optimize the global model performance, while the Federated Differential Privacy (FDP) mechanism is used to enhance data privacy protection. In the experimental conclusion, the proposed model outperforms traditional methods on multiple standard datasets. On the research dataset, the accuracy of the proposed model reaches 93.6%, which is more advantageous than random forest (93.4%) and gradient boosting tree (92.5%). At the same time, the computational overhead and privacy protection capabilities of the model are well balanced. By applying a privacy protection mechanism, although the training time has increased, an effective trade-off between data privacy and performance has been achieved, providing researchers with a new solution.","2025-01-01","2025-10-26 22:32:41","2025-10-26 22:32:41","","992-1001","","","262","","Procedia Computer Science","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/93LWB6J6/Zhang - 2025 - Optimization and Implementation of Time Series Dimensionality Reduction Anti-fraud Model Integrating.pdf","","Fraud Detection; Federated Learning Framework; LSTM Model; PCA Dimensionality Reduction; Privacy Protection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87DV2CE4","journalArticle","2024","Iqbal, Amjad; Amin, Rashid","Time series forecasting and anomaly detection using deep learning","Computers & Chemical Engineering","","0098-1354","10.1016/j.compchemeng.2023.108560","https://www.sciencedirect.com/science/article/pii/S0098135423004301","Recent advances in time series forecasting and anomaly detection have been attributed to the growing popularity of deep learning approaches. Traditional methods, such as rule-based systems and statistical techniques, have limitations when applied to complex and dynamic real-world data. This study investigates using various deep learning models for anomaly detection, recognising aberrant patterns in data, and time series forecasting. The performance of the proposed models is evaluated on benchmarks like the Numenta Anomaly Benchmark (NAB) corpus and credit card fraud detection, showing their ability to detect aberrant patterns in various scenarios. Preprocessing strategies, such as normalisation and feature scaling, play a significant role in both time series forecasting and anomaly detection. In addition, the paper proposes a statistical method for selecting different or more important features from a dataset to overcome the limitations of high-dimensional sequencing data. In many ways, the suggested feature selection technique outperforms previous solutions. It keeps the original meanings of the attributes while selecting those with statistical relevance. Furthermore, it is computationally efficient and successfully solves the problem of excessive dimensions. Overall, deep learning approaches for time series forecasting and anomaly detection are promising in banking, healthcare, and manufacturing industries.","2024-03-01","2025-10-26 22:32:41","2025-10-26 22:32:41","","108560","","","182","","Computers & Chemical Engineering","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/KLZSE4EY/Iqbal and Amin - 2024 - Time series forecasting and anomaly detection using deep learning.pdf","","Deep learning; Anomaly detection; Credit card; LSTM; Time series","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V56Y6P4D","journalArticle","2025","Zhi, Luping; Wang, Wanmin","Research on modeling of the imbalanced fraudulent transaction detection problem based on embedding-aware conditional GAN","Big Data Research","","2214-5796","10.1016/j.bdr.2025.100557","https://www.sciencedirect.com/science/article/pii/S2214579625000528","Detecting fraudulent transactions in structured financial data presents significant challenges due to multimodal, non-Gaussian continuous variables, mixed-type features, and severe class imbalance. To address these issues, we propose an Embedding-Aware Conditional Generative Adversarial Network (EAC-GAN), which incorporates trainable label embeddings into both the generator and discriminator to enable semantically controlled synthesis of minority-class samples. In addition to adversarial training, EAC-GAN introduces an auxiliary classification objective, forming a joint optimization strategy that improves the fidelity and class consistency of generated data, especially for underrepresented classes. Experiments conducted on a real-world credit card dataset demonstrate that EAC-GAN achieves stable convergence even with limited labeled data. When combined with LightGBM classifiers, the synthetic samples generated by EAC-GAN significantly enhance fraud detection performance, yielding a precision of 96.8%, an AUC of 96.38%, an AUPRC of 83.89%, and an MCC of 88.94%. Furthermore, dimensionality reduction using Principal Component Analysis (PCA) and t-distributed Stochastic Neighbor Embedding (t-SNE) reveals that the generated samples closely align with the real data distribution and exhibit clear class separability in the latent space. These results underscore the effectiveness of EAC-GAN in synthesizing high-quality minority-class samples and improving downstream fraud detection, outperforming traditional oversampling techniques and baseline generative models.","2025-08-28","2025-10-26 22:32:42","2025-10-26 22:32:42","","100557","","","41","","Big Data Research","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/DLEQWFTT/Zhi and Wang - 2025 - Research on modeling of the imbalanced fraudulent transaction detection problem based on embedding-a.pdf","","Fraud detection; LightGBM; Dimensionality reduction; Data augmentation; Imbalanced learning; Embedding-aware conditional GAN; Tabular data synthesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IB44S8MR","journalArticle","2025","Aruleba, Idowu; Sun, Yanxia","Enhanced credit risk prediction using deep learning and SMOTE-ENN resampling","Machine Learning with Applications","","2666-8270","10.1016/j.mlwa.2025.100692","https://www.sciencedirect.com/science/article/pii/S2666827025000751","Credit risk prediction is a vital task in financial services, ensuring that institutions can manage their lending risks effectively. This study investigates the effectiveness of deep learning (DL) models for credit risk prediction, with a focus on addressing the challenge of class imbalance and the black box nature of these models using the Synthetic Minority Over-sampling Technique - Edited Nearest Neighbor (SMOTE-ENN) resampling method and Shapley Additive Explanations (SHAP), respectively. The study compares the performance of various DL architectures, including Convolutional Neural Networks (CNN), Long Short-Term Memory networks (LSTM), Gated Recurrent Units (GRU), and Graph Neural Networks (GNN), on two real-world datasets: the Australian and German credit datasets. The findings reveal that the GRU model, enhanced with SMOTE-ENN resampling, outperforms other models in terms of accuracy, sensitivity, and specificity. The superior performance of the GRU-SMOTE-ENN model demonstrates its potential as a robust deep learning technique for financial institutions to enhance credit risk assessment. Additionally, the study demonstrates how the integration of SHAP values significantly improves the interpretability of deep learning models, making them more transparent and trustworthy for stakeholders.","2025-09-01","2025-10-26 22:33:22","2025-10-26 22:33:22","","100692","","","21","","Machine Learning with Applications","","","","","","","","","","","","","","","","","/Users/damaral/Zotero/storage/QF8RSPMK/Aruleba and Sun - 2025 - Enhanced credit risk prediction using deep learning and SMOTE-ENN resampling.pdf","","Deep learning; Machine learning; XAI; SHAP; Credit risk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4BSSBKV","journalArticle","2025","Talaat, Fatma M.; Medhat, T.; Shaban, Warda M.","Precise fraud detection and risk management with explainable artificial intelligence","Neural Computing and Applications","","0941-0643, 1433-3058","10.1007/s00521-025-11396-y","https://link.springer.com/10.1007/s00521-025-11396-y","","2025-08","2025-10-26 22:43:38","2025-10-26 22:43:38","2025-10-26 22:43:38","19199-19229","","23","37","","Neural Comput & Applic","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/P5XHXTKB/Talaat et al. - 2025 - Precise fraud detection and risk management with explainable artificial intelligence.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIK734YE","journalArticle","2024","Černevičienė, Jurgita; Kabašinskas, Audrius","Explainable artificial intelligence (XAI) in finance: a systematic literature review","Artificial Intelligence Review","","1573-7462","10.1007/s10462-024-10854-8","https://link.springer.com/10.1007/s10462-024-10854-8","Abstract             As the range of decisions made by Artificial Intelligence (AI) expands, the need for Explainable AI (XAI) becomes increasingly critical. The reasoning behind the specific outcomes of complex and opaque financial models requires a thorough justification to improve risk assessment, minimise the loss of trust, and promote a more resilient and trustworthy financial ecosystem. This Systematic Literature Review (SLR) identifies 138 relevant articles from 2005 to 2022 and highlights empirical examples demonstrating XAI's potential benefits in the financial industry. We classified the articles according to the financial tasks addressed by AI using XAI, the variation in XAI methods between applications and tasks, and the development and application of new XAI methods. The most popular financial tasks addressed by the AI using XAI were credit management, stock price predictions, and fraud detection. The three most commonly employed AI black-box techniques in finance whose explainability was evaluated were Artificial Neural Networks (ANN), Extreme Gradient Boosting (XGBoost), and Random Forest. Most of the examined publications utilise feature importance, Shapley additive explanations (SHAP), and rule-based methods. In addition, they employ explainability frameworks that integrate multiple XAI techniques. We also concisely define the existing challenges, requirements, and unresolved issues in applying XAI in the financial sector.","2024-07-26","2025-10-26 22:43:46","2025-10-26 22:43:46","2025-10-26 22:43:46","216","","8","57","","Artif Intell Rev","Explainable artificial intelligence (XAI) in finance","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/PZ66H2WZ/Černevičienė and Kabašinskas - 2024 - Explainable artificial intelligence (XAI) in finance a systematic literature review.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDWDVVIX","journalArticle","2024","Banirostam, Hamid; Banirostam, Touraj; Pedram, Mir Mohsen; Rahmani, Amir Masoud","Analysis and Evaluation of Various Fraud Detection Methods for Electronic Payment Cards Transactions in Big Data","Journal of Signal Processing Systems","","1939-8018, 1939-8115","10.1007/s11265-025-01947-w","https://link.springer.com/10.1007/s11265-025-01947-w","","2024-12","2025-10-26 22:44:19","2025-10-26 22:44:19","2025-10-26 22:44:19","849-870","","12","96","","J Sign Process Syst","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/28RL6HD7/Banirostam et al. - 2024 - Analysis and Evaluation of Various Fraud Detection Methods for Electronic Payment Cards Transactions.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VCI3PJK9","journalArticle","2025","Madhavappa, T.; Sathyanarayana, Bachala","An efficient framework based on optimized CNN-RNN for online transaction fraud detection in financial transactions","International Journal of System Assurance Engineering and Management","","0975-6809, 0976-4348","10.1007/s13198-025-02861-x","https://link.springer.com/10.1007/s13198-025-02861-x","","2025-10","2025-10-26 22:44:21","2026-02-28 19:54:53","2025-10-26 22:44:21","3354-3374","","10","16","","Int J Syst Assur Eng Manag","","","","","","","Sweden","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/UU7H286Q/Madhavappa and Sathyanarayana - 2025 - An efficient framework based on optimized CNN-RNN for online transaction fraud detection in financia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQU9Y4L8","journalArticle","2023","Alam, Farhad; Ahmad, Shariq","Intelligent Fraud Detection Framework for PFMS Using HGRO Feature Selection and OC-LSTM Fraud Detection Technique","SN Computer Science","","2661-8907","10.1007/s42979-023-01855-5","https://link.springer.com/10.1007/s42979-023-01855-5","","2023-05-17","2025-10-26 22:44:38","2025-10-26 22:44:38","2025-10-26 22:44:38","400","","4","4","","SN COMPUT. SCI.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/H4IJIAPF/Alam and Ahmad - 2023 - Intelligent Fraud Detection Framework for PFMS Using HGRO Feature Selection and OC-LSTM Fraud Detect.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8EXGJTQ","journalArticle","2024","Dang, Tran Khanh; Ha, Trung","A Comprehensive Fraud Detection for Credit Card Transactions in Federated Averaging","SN Computer Science","","2661-8907","10.1007/s42979-024-02898-y","https://link.springer.com/10.1007/s42979-024-02898-y","","2024-05-23","2025-10-26 22:44:39","2025-10-26 22:44:39","2025-10-26 22:44:39","578","","5","5","","SN COMPUT. SCI.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/74KQWZFU/Dang and Ha - 2024 - A Comprehensive Fraud Detection for Credit Card Transactions in Federated Averaging.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
