"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"AC3IHZHY","journalArticle","2024","Dang, Wei; Kim, Soobong; Park, SungJun; Xu, Wenyan","The impact of economic and IoT technologies on air pollution: an AI-based simulation equation model using support vector machines","Soft Computing","","1432-7643, 1433-7479","10.1007/s00500-023-09622-7","https://link.springer.com/10.1007/s00500-023-09622-7","","2024-02","2025-10-26 22:46:51","2025-10-26 22:46:51","2025-10-26 22:46:51","3591-3611","","4","28","","Soft Comput","The impact of economic and IoT technologies on air pollution","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P9Q7DFI2","journalArticle","2024","Rao, Iqra Sadia; Kiah, M. L. Mat; Hameed, M. Muzaffar; Memon, Zain Anwer","Scalability of blockchain: a comprehensive review and future research direction","Cluster Computing","","1386-7857, 1573-7543","10.1007/s10586-023-04257-7","https://link.springer.com/10.1007/s10586-023-04257-7","","2024-08","2025-10-26 22:46:51","2025-10-26 22:46:51","2025-10-26 22:46:51","5547-5570","","5","27","","Cluster Comput","Scalability of blockchain","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3NJ8K5RQ","journalArticle","2024","Bacanin, Nebojsa; Stoean, Catalin; Markovic, Dusan; Zivkovic, Miodrag; Rashid, Tarik A.; Chhabra, Amit; Sarac, Marko","Improving performance of extreme learning machine for classification challenges by modified firefly algorithm and validation on medical benchmark datasets","Multimedia Tools and Applications","","1573-7721","10.1007/s11042-024-18295-9","https://link.springer.com/10.1007/s11042-024-18295-9","","2024-02-21","2025-10-26 22:46:52","2025-10-26 22:46:52","2025-10-26 22:46:52","76035-76075","","31","83","","Multimed Tools Appl","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KGQIPEU4","journalArticle","2025","Li, Zhijian; Chen, Guanxin; Liu, Yipeng; Yuan, Jianting","An efficient multi-institution collaborative learning framework based on knowledge filtering and data sharing","Cluster Computing","","1386-7857, 1573-7543","10.1007/s10586-025-05359-0","https://link.springer.com/10.1007/s10586-025-05359-0","","2025-10","2025-10-26 22:46:53","2025-10-26 22:46:53","2025-10-26 22:46:53","644","","10","28","","Cluster Comput","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2WJUACCQ","journalArticle","2022","Iliadis, Lazaros; Magri, Luca","Special issue on deep learning modeling in real life: anomaly detection, biomedical, concept analysis, finance, image analysis, recommendation","Neural Computing and Applications","","0941-0643, 1433-3058","10.1007/s00521-022-07832-y","https://link.springer.com/10.1007/s00521-022-07832-y","","2022-11","2025-10-26 22:46:54","2025-10-26 22:46:54","2025-10-26 22:46:54","19397-19400","","22","34","","Neural Comput & Applic","Special issue on deep learning modeling in real life","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/UY4SC3UT/Iliadis and Magri - 2022 - Special issue on deep learning modeling in real life anomaly detection, biomedical, concept analysi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HY9RH5ZA","journalArticle","2025","Barseghyan, Sona; Babajanyan, Armine; Balyan, Zhanna; Asatryan, Anna; Kumar, Sachin","Explainable AI for breast cancer risk prediction: evaluating the accuracy-explainability trade-off","Machine Learning for Computational Science and Engineering","","3005-1428, 3005-1436","10.1007/s44379-025-00028-w","https://link.springer.com/10.1007/s44379-025-00028-w","","2025-12","2025-10-26 22:46:55","2025-10-26 22:46:55","2025-10-26 22:46:55","25","","2","1","","Mach. Learn. Comput. Sci. Eng","Explainable AI for breast cancer risk prediction","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M74EIJ7D","journalArticle","2025","Chen, Liang; Sun, Leming; Zhong, Caiming","An integrated interpretation and clustering model based on attribute grouping","Applied Intelligence","","0924-669X, 1573-7497","10.1007/s10489-025-06262-2","https://link.springer.com/10.1007/s10489-025-06262-2","","2025-05","2025-10-26 22:46:56","2025-10-26 22:46:56","2025-10-26 22:46:56","599","","7","55","","Appl Intell","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/86GFIE25/Chen et al. - 2025 - An integrated interpretation and clustering model based on attribute grouping.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2QXBCJN","journalArticle","2022","Ahmed, Alim Al Ayub; Agarwal, Sugandha; Kurniawan, IMade Gede Ariestova; Anantadjaya, Samuel P. D.; Krishnan, Chitra","Business boosting through sentiment analysis using Artificial Intelligence approach","International Journal of System Assurance Engineering and Management","","0975-6809, 0976-4348","10.1007/s13198-021-01594-x","https://link.springer.com/10.1007/s13198-021-01594-x","","2022-03","2025-10-26 22:46:59","2025-10-26 22:46:59","2025-10-26 22:46:59","699-709","","S1","13","","Int J Syst Assur Eng Manag","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZBDWYWU","journalArticle","2025","Nandan, Mauparna; Mitra, Soma; De, Debashis","GraphXAI: a survey of graph neural networks (GNNs) for explainable AI (XAI)","Neural Computing and Applications","","0941-0643, 1433-3058","10.1007/s00521-025-11054-3","https://link.springer.com/10.1007/s00521-025-11054-3","","2025-06","2025-10-26 22:47:00","2025-10-26 22:47:00","2025-10-26 22:47:00","10949-11000","","17","37","","Neural Comput & Applic","GraphXAI","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86PSI5WV","journalArticle","2025","Islam, Shaziya; Raj Gupta, Gagan; Chakraborty, Apu; Singh, Santosh; Soni, Anisha; Patle, Chhavi","Detecting Fraudulent Transactions for Different Patterns in Financial Networks Using Layer Weigthed GCN","Human-Centric Intelligent Systems","","2667-1336","10.1007/s44230-025-00097-3","https://link.springer.com/10.1007/s44230-025-00097-3","Abstract             As digital financial transactions and fraudulent activities grow in complexity, ensuring financial system security becomes increasingly challenging. This paper introduces LayerWeighted-GCN (LWG), a novel Graph Neural Network (GNN) model for fraud detection, along with a synthetic dataset named SIFT (Synthetic Insights for Fraudulent Transactions). The proposed approach integrates adaptive layer weighting, enabling the model to dynamically adjust the contribution of different GNN layers to better capture intricate transaction patterns. Additionally, the flexible architecture of LayerWeighted-GCN enhances its ability to model complex financial relationships, improving fraud detection accuracy and robustness. To evaluate its effectiveness, we compare LayerWeighted-GCN against classical machine learning models and traditional GNNs on the SIFT dataset. Experimental results demonstrate that LWG achieves higher accuracy than existing GNN-based models, outperforming state-of-the-art methods in fraud detection. Moreover, LWG effectively reduces false positive rates, making it a more reliable and adaptable solution for identifying fraudulent transactions. These findings highlight the model’s efficiency and effectiveness, establishing it as a powerful tool for financial institutions to detect and prevent sophisticated fraudulent activities.","2025-04-10","2025-10-26 22:47:01","2025-10-26 22:47:01","2025-10-26 22:47:01","181-195","","2","5","","Hum-Cent Intell Syst","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/6NPZK87I/Islam et al. - 2025 - Detecting Fraudulent Transactions for Different Patterns in Financial Networks Using Layer Weigthed.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WYVHAY9W","journalArticle","2023","Rahul, Kumar; Banyal, Rohitash Kumar; Arora, Neeraj","A systematic review on big data applications and scope for industrial processing and healthcare sectors","Journal of Big Data","","2196-1115","10.1186/s40537-023-00808-2","https://journalofbigdata.springeropen.com/articles/10.1186/s40537-023-00808-2","Abstract             Nowadays, big data is an emerging area of computer science. Data are generated through different sources such as social media, e-commerce, blogs, banking, healthcare, transactions, apps, websites, opinion platforms, etc. It is processed for effective utilization in different industries, including healthcare. These enormous generated data are essential for data analysis and processing for industrial needs. This paper reviews the work of various authors who have contributed to data collection, analyzing, processing, and viewing to explore the importance and possibilities of big data in industrial processing applications and healthcare sectors. It identifies different opportunities and challenges (data cleaning, missing values, and outlier analysis) along with applications and features of big data. This systematic review further proposed dirty data detection and cleaning and outlier detection models that can be used for many applications. The data cleaning and outlier detection models use the optimizations concept to solve the optimal centroid selection problem and suspected data.","2023-08-27","2025-10-26 22:47:04","2025-10-26 22:47:04","2025-10-26 22:47:04","133","","1","10","","J Big Data","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/5RTL2TE4/Rahul et al. - 2023 - A systematic review on big data applications and scope for industrial processing and healthcare sect.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMLENSDC","journalArticle","2023","Wei, Yu-Chih; Lai, You-Xin; Wu, Mu-En","An evaluation of deep learning models for chargeback Fraud detection in online games","Cluster Computing","","1386-7857, 1573-7543","10.1007/s10586-022-03674-4","https://link.springer.com/10.1007/s10586-022-03674-4","","2023-04","2025-10-26 22:47:06","2025-10-26 22:47:06","2025-10-26 22:47:06","927-943","","2","26","","Cluster Comput","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/6J2H2HG3/Wei et al. - 2023 - An evaluation of deep learning models for chargeback Fraud detection in online games.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JM8VZI2C","journalArticle","2025","Parthasarathy, Karthikeyan; Ayyadurai, Rajeswaran; Panga, Naresh Kumar Reddy; Bobba, Jyothi; Bolla, Ramya Lakshmi; Ogundokun, Roseline Oluwaseun","Deep learning for monitoring customer behavior in insurance industry","Service Oriented Computing and Applications","","1863-2386, 1863-2394","10.1007/s11761-025-00452-z","https://link.springer.com/10.1007/s11761-025-00452-z","","2025-04-21","2025-10-26 22:47:06","2025-10-26 22:47:06","2025-10-26 22:47:06","","","","","","SOCA","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VFMJVA4E","journalArticle","2025","Yang, Wencheng; Wang, Song; Wu, Di; Cai, Taotao; Zhu, Yanming; Wei, Shicheng; Zhang, Yiying; Yang, Xu; Tang, Zhaohui; Li, Yan","Deep learning model inversion attacks and defenses: a comprehensive survey","Artificial Intelligence Review","","1573-7462","10.1007/s10462-025-11248-0","https://link.springer.com/10.1007/s10462-025-11248-0","Abstract                            The rapid adoption of deep learning in sensitive domains has brought tremendous benefits. However, this widespread adoption has also given rise to serious vulnerabilities, particularly model inversion (MI) attacks, posing a significant threat to the privacy and integrity of personal data. The increasing prevalence of these attacks in applications such as biometrics, healthcare, and finance has created an urgent need to understand their mechanisms, impacts, and defense methods. This survey aims to fill the gap in the literature by providing a structured and in-depth review of MI attacks and defense strategies. Our contributions include a systematic taxonomy of MI attacks, extensive research on attack techniques and defense mechanisms, and a discussion about the challenges and future research directions in this evolving field. By exploring the technical and ethical implications of MI attacks, this survey aims to offer insights into the impact of AI-powered systems on privacy, security, and trust. In conjunction with this survey, we have developed a comprehensive repository to support research on MI attacks and defenses. The repository includes state-of-the-art research papers, datasets, evaluation metrics, and other resources to meet the needs of both novice and experienced researchers interested in MI attacks and defenses, as well as the broader field of AI security and privacy. The repository will be continuously maintained to ensure its relevance and utility. It is accessible at               https://github.com/overgter/Deep-Learning-Model-Inversion-Attacks-and-Defenses               .","2025-05-13","2025-10-26 22:47:07","2025-10-26 22:47:07","2025-10-26 22:47:07","242","","8","58","","Artif Intell Rev","Deep learning model inversion attacks and defenses","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UPIVP3R7","journalArticle","2025","Mazumdar, Nayanjyoti; Sarma, Pankaj Kumar Deva","Sequential pattern mining algorithms and their applications: a technical review","International Journal of Data Science and Analytics","","2364-415X, 2364-4168","10.1007/s41060-024-00659-x","https://link.springer.com/10.1007/s41060-024-00659-x","","2025-09","2025-10-26 22:47:08","2025-10-26 22:47:08","2025-10-26 22:47:08","1683-1726","","3","20","","Int J Data Sci Anal","Sequential pattern mining algorithms and their applications","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23NDZ2IQ","journalArticle","2025","Li, Na","Big data-driven enterprise management and market decision-making framework","Service Oriented Computing and Applications","","1863-2386, 1863-2394","10.1007/s11761-025-00463-w","https://link.springer.com/10.1007/s11761-025-00463-w","","2025-05-14","2025-10-26 22:47:09","2025-10-26 22:47:09","2025-10-26 22:47:09","","","","","","SOCA","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFKVXYII","journalArticle","2024","Tosi, Davide; Kokaj, Redon; Roccetti, Marco","15 years of Big Data: a systematic literature review","Journal of Big Data","","2196-1115","10.1186/s40537-024-00914-9","https://journalofbigdata.springeropen.com/articles/10.1186/s40537-024-00914-9","Abstract             Big Data is still gaining attention as a fundamental building block of the Artificial Intelligence and Machine Learning world. Therefore, a lot of effort has been pushed into Big Data research in the last 15 years. The objective of this Systematic Literature Review is to summarize the current state of the art of the previous 15 years of research about Big Data by providing answers to a set of research questions related to the main application domains for Big Data analytics; the significant challenges and limitations researchers have encountered in Big Data analysis, and emerging research trends and future directions in Big Data. The review follows a predefined procedure that automatically searches five well-known digital libraries. After applying the selection criteria to the results, 189 primary studies were identified as relevant, of which 32 were Systematic Literature Reviews. Required information was extracted from the 32 studies and summarized. Our Systematic Literature Review sketched the picture of 15 years of research in Big Data, identifying application domains, challenges, and future directions in this research field. We believe that a substantial amount of work remains to be done to align and seamlessly integrate Big Data into data-driven advanced software solutions of the future.","2024-05-14","2025-10-26 22:47:10","2025-10-26 22:47:10","2025-10-26 22:47:10","73","","1","11","","J Big Data","15 years of Big Data","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/FQXXU6X6/Tosi et al. - 2024 - 15 years of Big Data a systematic literature review.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5SXJIE7Z","journalArticle","2025","La Gatta, Valerio; Postiglione, Marco; Sperlì, Giancarlo","A novel augmentation strategy for credit scoring modeling","Neural Computing and Applications","","0941-0643, 1433-3058","10.1007/s00521-024-10452-3","https://link.springer.com/10.1007/s00521-024-10452-3","","2025-03","2025-10-26 22:47:12","2025-10-26 22:47:12","2025-10-26 22:47:12","6663-6675","","9","37","","Neural Comput & Applic","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/FM7324UJ/La Gatta et al. - 2025 - A novel augmentation strategy for credit scoring modeling.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73YP3CGI","journalArticle","2025","Bari, Bifta Sama; Yelamarthi, Kumar","Advancing Federated Learning: A Comprehensive Solution for Model Aggregation, Heterogeneity, Privacy, and Security","SN Computer Science","","2661-8907","10.1007/s42979-025-03934-1","https://link.springer.com/10.1007/s42979-025-03934-1","","2025-04-22","2025-10-26 22:47:14","2025-10-26 22:47:14","2025-10-26 22:47:14","411","","5","6","","SN COMPUT. SCI.","Advancing Federated Learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JTN3CULE","journalArticle","2025","Afreen, Juveria; Mohaghegh, Mahsa; Doborjeh, Maryam","Systematic literature review on bias mitigation in generative AI","AI and Ethics","","2730-5953, 2730-5961","10.1007/s43681-025-00721-9","https://link.springer.com/10.1007/s43681-025-00721-9","Abstract             In the era of rapid technological advancement, Artificial Intelligence (AI) is a transformative force, permeating diverse facets of society. However, bias concerns have gained prominence as AI systems become integral to decision-making processes. Bias can exert significant and extensive consequences, influencing individuals, groups, and society. The presence of bias in generative AI or machine learning systems can produce content that exhibits discriminating tendencies, perpetuates stereotypes, and contributes to inequalities. Artificial intelligence (AI) systems have the potential to be employed in various contexts that involve sensitive settings, where they are tasked with making significant judgements that can have profound impacts on individuals' lives. Consequently, it is important to establish measures that prevent these decisions from exhibiting discriminating tendencies against specific groups or populations. This exclusive exploration embarks on a comprehensive journey through the nuanced landscape of bias in AI, unravelling its intricate layers to discern different types, pinpoint underlying causes, and illuminate innovative mitigation strategies. Delving deeper, we investigate the roots of bias in AI, revealing a complex interplay of historical legacies, societal imbalances, and algorithmic intricacies. Unravelling the causes involves exploring unintentional reinforcement of existing biases, reliance on incomplete or biased training data, and the potential amplification of disparities when AI systems are deployed in diverse real-world scenarios. Various domains such as text, image, audio, video and more significant advancements in Generative Artificial Intelligence (GAI) were evidenced. Multiple challenges and proliferation of biases occur in different perspectives considered in the study. Against this backdrop, the exploration transitions to a proactive stance, offering a glimpse into cutting-edge mitigation strategies. Diverse and inclusive datasets emerge as a cornerstone, ensuring representative input for AI models. Ethical considerations throughout the development lifecycle and ongoing monitoring mechanisms prove pivotal in mitigating biases that may arise during training or deployment. Technical and non-technical strategies come to the forefront of pursuing fairness and equity in AI. The paper underscores the importance of interdisciplinary collaboration, emphasising that a collective effort spanning developers, ethicists, policymakers, and end-users is paramount for effective bias mitigation. As AI continues its ascent into various spheres of our lives, understanding, acknowledging, and addressing bias becomes an imperative. This exploration seeks to contribute to the discourse, fostering a deeper comprehension of the challenges posed by bias in AI and inspiring a collective commitment to building equitable, trustworthy AI systems for the future.","2025-10","2025-10-26 22:47:15","2025-10-26 22:47:15","2025-10-26 22:47:15","4789-4841","","5","5","","AI Ethics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BQM76MU","journalArticle","2025","Salem, Aya H.; Azzam, Safaa M.; Emam, O. E.; Abohany, Amr A.","From chaos to clarity: unraveling credit card fraud with BGVOA-LS","Journal of Big Data","","2196-1115","10.1186/s40537-025-01274-8","https://journalofbigdata.springeropen.com/articles/10.1186/s40537-025-01274-8","Abstract             Credit card fraud (CCF) continues to cause significant financial losses worldwide, costs institutions and consumers billions of dollars each year and erodes confidence in digital payments. Fraudulent activities are rare, highly adaptive, and increasingly complex, making them difficult to detect with traditional rule-based or static models. This study presents the binary Griffon vulture optimization algorithm with local search (BGVOA-LS) framework, which integrates optimized feature selection (FS) with machine learning (ML) to improve accuracy and efficiency in fraud identification by selecting the most relevant transaction features and removing noise and redundancy so that classifiers focus on patterns most indicative of fraudulent behavior. To address the severe imbalance between legitimate and fraudulent records, the method applies random under sampling (RUS), which helps reduce the number of false positives and missed detections. The selected features are evaluated via three classifiers across the European, Australian, and PaySim datasets: decision tree (DT), k-nearest neighbors (KNN), and extreme gradient boosting tree (Xgb-tree). BGVOA-LS achieves up to 99.8% accuracy, reduces the feature count by 67%, and outperforms other metaheuristic techniques (MHTs), enabling faster screening, lower computational costs, and more dependable fraud prevention.","2025-09-17","2025-10-26 22:47:15","2025-10-26 22:47:15","2025-10-26 22:47:15","215","","1","12","","J Big Data","From chaos to clarity","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I9VZQXAT","journalArticle","2025","Chakraborty, Debjani","Bill safe: intelligent forgery detection with CNN and upgrade sand cat swarm optimization","Discover Computing","","2948-2992","10.1007/s10791-025-09602-5","https://link.springer.com/10.1007/s10791-025-09602-5","","2025-05-20","2025-10-26 22:47:16","2025-10-26 22:47:16","2025-10-26 22:47:16","84","","1","28","","Discov Computing","Bill safe","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7BFIPRAB","journalArticle","2025","Tong, Xin; Jin, Bo; Lin, Zhi; Wang, Binjun; Cheng, Qiang; Yu, Ting","CPSDbench: a large language model evaluation benchmark and baseline for Chinese public security domain","International Journal of Data Science and Analytics","","2364-415X, 2364-4168","10.1007/s41060-024-00652-4","https://link.springer.com/10.1007/s41060-024-00652-4","","2025-10","2025-10-26 22:47:17","2025-10-26 22:47:17","2025-10-26 22:47:17","3205-3234","","4","20","","Int J Data Sci Anal","CPSDbench","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6893CQL","journalArticle","2024","Chinu; Bansal, Urvashi","Explainable AI: To Reveal the Logic of Black-Box Models","New Generation Computing","","0288-3635, 1882-7055","10.1007/s00354-022-00201-2","https://link.springer.com/10.1007/s00354-022-00201-2","","2024-03","2025-10-26 22:47:18","2025-10-26 22:47:18","2025-10-26 22:47:18","53-87","","1","42","","New Gener. Comput.","Explainable AI","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IIMV2SE7","journalArticle","2024","Rather, Ishfaq Hussain; Kumar, Sushil; Gandomi, Amir H.","Breaking the data barrier: a review of deep learning techniques for democratizing AI with small datasets","Artificial Intelligence Review","","1573-7462","10.1007/s10462-024-10859-3","https://link.springer.com/10.1007/s10462-024-10859-3","Abstract             Justifiably, while big data is the primary interest of research and public discourse, it is essential to acknowledge that small data remains prevalent. The same technological and societal forces that generate big datasets also produce a more significant number of small datasets. Contrary to the notion that more data is inherently superior, real-world constraints such as budget limitations and increased analytical complexity present critical challenges. Quality versus quantity trade-offs necessitate strategic decision-making, where small data often leads to quicker, more accurate, and cost-effective insights. Concentrating AI research, particularly in deep learning (DL), on big datasets exacerbates AI inequality, as tech giants such as Meta, Amazon, Apple, Netflix and Google (MAANG) can easily lead AI research due to their access to vast datasets, creating a barrier for small and mid-sized enterprises that lack similar access. This article addresses this imbalance by exploring DL techniques optimized for small datasets, offering a comprehensive review of historic and state-of-the-art DL models developed specifically for small datasets. This study aims to highlight the feasibility and benefits of these approaches, promoting a more inclusive and equitable AI landscape. Through a PRISMA-based literature search, 175+ relevant articles are identified and subsequently analysed based on various attributes, such as publisher, country, utilization of small dataset technique, dataset size, and performance. This article also delves into current DL models and highlights open research problems, offering recommendations for future investigations. Additionally, the article highlights the importance of developing DL models that effectively utilize small datasets, particularly in domains where data acquisition is difficult and expensive.","2024-08-02","2025-10-26 22:47:19","2025-10-26 22:47:19","2025-10-26 22:47:19","226","","9","57","","Artif Intell Rev","Breaking the data barrier","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KICGB6SK","journalArticle","2024","Sallah, Amine; Abdellaoui Alaoui, El Arbi; Hessane, Abdelaaziz; Agoujil, Said; Nayyar, Anand","An efficient fake account identification in social media networks: Facebook and Instagram using NSGA-II algorithm","Neural Computing and Applications","","0941-0643, 1433-3058","10.1007/s00521-024-10350-8","https://link.springer.com/10.1007/s00521-024-10350-8","","2024-12","2025-10-26 22:47:20","2025-10-26 22:47:20","2025-10-26 22:47:20","21487-21515","","34","36","","Neural Comput & Applic","An efficient fake account identification in social media networks","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UDKHDUP","journalArticle","2025","Douad, Mohamed El Amine; Aribi, Noureddine; Loudni, Samir; Hien, Arnold; Lebbah, Yahia","Maximizing diversity in k-pattern set mining through constraint programming and entropy","Applied Intelligence","","0924-669X, 1573-7497","10.1007/s10489-025-06482-6","https://link.springer.com/10.1007/s10489-025-06482-6","","2025-05","2025-10-26 22:47:21","2025-10-26 22:47:21","2025-10-26 22:47:21","597","","7","55","","Appl Intell","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YR5EB85W","journalArticle","2025","Yu, Zhiwen; Dong, Ziyang; Yu, Chenchen; Yang, Kaixiang; Fan, Ziwei; Chen, C. L. Philip","A review on multi-view learning","Frontiers of Computer Science","","2095-2228, 2095-2236","10.1007/s11704-024-40004-w","https://link.springer.com/10.1007/s11704-024-40004-w","Abstract             Multi-view learning is an emerging field that aims to enhance learning performance by leveraging multiple views or sources of data across various domains. By integrating information from diverse perspectives, multi-view learning methods effectively enhance accuracy, robustness, and generalization capabilities. The existing research on multi-view learning can be broadly categorized into four groups in the survey based on the tasks it encompasses, namely multi-view classification approaches, multi-view semi-supervised classification approaches, multi-view clustering approaches, and multi-view semi-supervised clustering approaches. Despite its potential advantages, multi-view learning poses several challenges, including view inconsistency, view complementarity, optimal view fusion, the curse of dimensionality, scalability, limited labels, and generalization across domains. Nevertheless, these challenges have not discouraged researchers from exploring the potential of multiview learning. It continues to be an active and promising research area, capable of effectively addressing complex real-world problems.","2025-07","2025-10-26 22:47:22","2025-10-26 22:47:22","2025-10-26 22:47:22","197334","","7","19","","Front. Comput. Sci.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/FFVFMQNP/Yu et al. - 2025 - A review on multi-view learning.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLJG5FU6","journalArticle","2025","Saidi, Ahmed; Amira, Abdelouahab; Nouali, Omar","A privacy-centric federated learning framework with blockchain and dynamic client selection mechanisms","Cluster Computing","","1386-7857, 1573-7543","10.1007/s10586-025-05715-0","https://link.springer.com/10.1007/s10586-025-05715-0","","2025-12","2025-10-26 22:47:25","2025-10-26 22:47:25","2025-10-26 22:47:25","1034","","16","28","","Cluster Comput","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
